Song_Id,track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode
3354,Super Freaky Girl,Nicki Minaj,1,2022,8,12,4827,0,428685680.0,104,17,76,9,2.0,133,D,Major
3192,Running Up That Hill (A Deal With God),Kate Bush,1,1985,9,16,21811,0,1024858327.0,117,1,676,3,0.0,108,A#,Minor
2047,Dream On,Aerosmith,1,1973,1,5,168,0,838586769.0,0,0,5,0,0.0,80,F,Minor
4145,Limbo,Freddie Dredd,1,2022,8,11,688,0,199386237.0,14,1,17,0,2.0,75,B,Minor
3883,Where Are You Now,"Lost Frequencies, Calum Scott",2,2021,7,30,10565,44,972509632.0,238,122,557,17,58.0,121,F#,Minor
3002,WORTH NOTHING,"Twisted, Oliver Tree",2,2022,9,28,1612,0,213438580.0,34,54,34,0,2.0,140,D,Minor
3364,Bad Habits,Ed Sheeran,1,2020,9,3,12755,8,1555511105.0,344,97,945,15,0.0,126,B,Minor
2441,KICK BACK,Kenshi Yonezu,1,2022,10,12,574,4,210038833.0,38,101,26,0,0.0,102,C#,Major
4573,Evergreen (You Didnï¿½ï¿½ï¿½t Deserve Me A,Omar Apollo,1,2022,4,8,2499,0,227918678.0,70,0,49,0,0.0,82,A,Major
2197,Good Days,SZA,1,2020,12,24,10426,2,826623384.0,133,109,182,1,10.0,121,C#,Minor
4709,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",2,2020,3,27,15894,8,1802514301.0,198,13,544,0,60.0,103,F#,Minor
2012,Woman,Doja Cat,1,2021,6,25,9424,0,1329090101.0,202,50,463,4,0.0,108,F,Minor
3123,Shut up My Moms Calling - (Sped Up),Hotel Ugly,1,2022,9,14,713,7,181831132.0,2,4,6,0,0.0,85,F,Minor
3473,Ferrari,"James Hype, Miggy Dela Rosa",2,2022,3,14,7758,28,462791599.0,173,79,175,0,168.0,125,C#,Minor
3157,"You're On Your Own, Kid",Taylor Swift,1,2022,10,21,2537,2,348647203.0,8,18,20,0,1.0,120,D,Major
3244,"Kesariya (From ""Brahmastra"")","Pritam, Arijit Singh, Amitabh Bhattacharya",3,2022,7,17,292,6,366599607.0,26,98,4,0,0.0,94,Unknown,Major
2222,Agudo Mï¿½ï¿½gi,"Styrx, utku INC, Thezth",3,1930,1,1,323,0,90598517.0,4,0,14,0,0.0,130,F#,Minor
2461,Payphone,"Maroon 5, Wiz Khalifa",2,2012,1,1,14143,4,1479264469.0,56,38,1891,1,0.0,110,E,Major
3671,All I Want for Christmas Is You,Mariah Carey,1,1994,10,28,25653,0,1449779435.0,387,132,2094,0,0.0,150,G,Major
4388,Last Christmas,Wham!,1,1984,1,1,22153,0,1159176109.0,274,111,1302,0,0.0,107,B,Minor
4497,Rockin' Around The Christmas Tree,Brenda Lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,0.0,140,G#,Major
4785,Jingle Bell Rock,Bobby Helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,0.0,119,D,Major
4531,It's Beginning To Look A Lot Like Christmas,Michael Bublï¿,1,2011,10,14,12353,0,807561936.0,35,0,549,0,0.0,93,E,Major
2332,Santa Tell Me,Ariana Grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,0.0,133,G,Major
3262,It's the Most Wonderful Time of the Year,Andy Williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1.0,202,G,Major
4917,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1,1959,11,16,6512,0,446390129.0,88,1,277,0,0.0,134,C#,Major
2187,Snowman,Sia,1,2017,1,1,5140,0,690104769.0,85,110,500,0,0.0,105,C#,Major
4152,Underneath the Tree,Kelly Clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0.0,160,G#,Major
4801,Feliz Navidad,Josï¿½ï¿½ Felic,1,1970,11,1,3788,0,520034544.0,21,3,10,0,0.0,148,D,Major
3755,Holly Jolly Christmas,Michael Bublï¿,1,2011,10,14,7655,0,476244795.0,5,0,291,0,0.0,151,G,Major
4780,Mistletoe,Justin Bieber,1,2011,1,1,9577,0,629173063.0,195,111,310,0,0.0,162,F#,Minor
3132,Sleigh Ride,The Ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0.0,92,D,Major
3635,Seek & Destroy,SZA,1,2022,12,9,1007,0,98709329.0,5,31,1,0,0.0,152,C#,Major
2719,Love Language,SZA,1,2022,12,9,1127,0,110849052.0,16,63,8,0,0.0,65,A,Minor
4349,Happy Xmas (War Is Over),"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",4,1971,12,1,10829,0,460492795.0,130,1,390,0,0.0,147,D,Major
4094,Used (feat. Don Toliver),"SZA, Don Toliver",2,2022,12,8,1042,0,94005786.0,7,29,3,0,0.0,150,A#,Minor
2387,A Holly Jolly Christmas - Single Version,Burl Ives,1,1952,1,1,7930,0,395591396.0,108,120,73,0,0.0,140,Unknown,Major
2456,The Christmas Song (Merry Christmas To You) - Remastered 1999,Nat King Cole,1,1946,11,1,11500,0,389771964.0,140,72,251,0,0.0,139,C#,Major
3346,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1,1979,11,16,1685,0,403939487.0,1,0,29,0,0.0,95,B,Major
4729,Do They Know It's Christmas? - 1984 Version,Band Aid,1,1984,11,25,14169,0,481697415.0,209,30,449,0,0.0,115,Unknown,Major
2806,Ghost in the Machine (feat. Phoebe Bridgers),"SZA, Phoebe Bridgers",2,2022,12,9,1634,0,110073250.0,16,20,4,0,0.0,125,F#,Major
2582,Special,SZA,1,2022,12,9,906,0,88092256.0,6,21,3,0,0.0,76,Unknown,Major
2323,Merry Christmas Everyone,Shakin' Stevens,1,1984,1,1,1087,0,351636786.0,90,35,5,0,0.0,101,C#,Minor
2156,Let It Snow! Let It Snow! Let It Snow!,"Frank Sinatra, B. Swanson Quartet",2,1950,1,1,10585,0,473248298.0,126,108,406,0,0.0,143,D,Major
3734,SOS,SZA,1,2022,12,9,827,0,73981293.0,6,18,1,0,0.0,119,G,Minor
4399,Open Arms (feat. Travis Scott),"SZA, Travis Scott",2,2022,12,8,1420,4,155653938.0,13,87,17,0,46.0,78,A,Major
3427,White Christmas,"Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers",3,1942,1,1,11940,0,395591396.0,73,79,123,0,0.0,96,A,Major
2750,Driving Home for Christmas - 2019 Remaster,Chris Rea,1,1986,1,1,888,0,429504768.0,50,0,6,0,0.0,180,A,Major
2239,Christmas (Baby Please Come Home),Darlene Love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0.0,126,D#,Major
2942,Gone Girl,SZA,1,2022,12,9,892,0,65362788.0,3,17,2,0,0.0,150,F,Major
4128,F2F,SZA,1,2022,12,9,989,0,67540165.0,5,9,1,0,0.0,90,D,Major
2487,Notice Me,SZA,1,2022,12,9,819,0,62019074.0,14,22,0,0,0.0,160,F,Major
3411,Merry Christmas,"Ed Sheeran, Elton John",2,2017,11,10,2209,0,135723538.0,72,90,141,0,0.0,114,Unknown,Major
2228,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",3,1958,1,1,6290,0,295998468.0,89,39,158,0,0.0,113,G,Major
3090,My Only Wish (This Year),Britney Spears,1,2000,11,7,6952,0,261116938.0,115,53,286,0,0.0,147,Unknown,Major
3337,Antidepresan,"Mabel Matiz, Mert Demir",2,2022,11,4,313,2,136689549.0,10,6,7,1,9.0,100,B,Minor
2312,Wild Flower (with youjeen),RM,1,2022,12,2,353,2,135611421.0,2,74,14,0,2.0,155,G#,Major
3615,I Hate U,SZA,1,2021,12,3,4094,0,356709897.0,66,96,43,0,0.0,107,G,Minor
2186,Raindrops (Insane) [with Travis Scott],"Travis Scott, Metro Boomin",2,2022,12,2,880,0,110649992.0,3,7,10,0,0.0,112,G#,Major
3460,SPIT IN MY FACE!,ThxSoMch,1,2022,10,31,573,0,301869854.0,1,0,18,0,24.0,166,C#,Major
3976,Deck The Hall - Remastered 1999,Nat King Cole,1,1959,1,1,3299,0,127027715.0,65,39,41,0,0.0,107,F#,Minor
4123,Smoking on my Ex Pack,SZA,1,2022,12,9,811,0,57144458.0,6,11,3,0,0.0,81,G#,Major
3320,Conceited,SZA,1,2022,12,9,899,0,56870689.0,2,14,2,0,0.0,150,C#,Major
4737,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",2,2022,10,21,2415,0,323437194.0,33,57,30,0,11.0,110,A,Major
3653,Maroon,Taylor Swift,1,2022,10,21,2304,0,317726339.0,12,16,14,0,0.0,108,G,Major
2155,Tubarï¿½ï¿½o Te,"Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",4,2022,9,28,1003,0,116144341.0,21,0,44,0,0.0,130,E,Minor
3798,Bejeweled,Taylor Swift,1,2022,10,21,2699,0,328207708.0,39,35,22,2,0.0,164,G,Major
4343,Tarot,"Bad Bunny, Jhay Cortez",2,2022,5,6,2482,20,608228647.0,27,77,22,2,0.0,114,B,Minor
3787,You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",2,2005,9,20,2577,0,180577478.0,108,56,30,0,0.0,93,F,Major
4086,Desesperados,"Chencho Corleone, Rauw Alejandro",2,2021,6,25,6821,34,809306935.0,83,58,128,7,0.0,90,C#,Minor
3336,Too Late,SZA,1,2022,12,8,714,0,49262961.0,0,9,2,0,0.0,128,B,Major
4622,Party,"Bad Bunny, Rauw Alejandro",2,2022,5,6,3185,4,614555082.0,38,64,37,3,36.0,97,A,Major
2738,Run Rudolph Run - Single Version,Chuck Berry,1,1958,1,1,8612,0,245350949.0,120,30,52,0,1.0,152,G,Minor
4835,Jingle Bells - Remastered 1999,Frank Sinatra,1,1957,1,1,4326,0,178660459.0,32,3,65,0,0.0,175,G#,Major
3071,Far,SZA,1,2022,12,9,680,0,51641685.0,2,15,1,0,0.0,116,D,Major
3769,On Time (with John Legend),"John Legend, Metro Boomin",2,2022,12,2,398,0,78139948.0,2,2,6,0,2.0,80,F,Minor
4944,GATï¿½ï¿½,"Maldy, Karol G",2,2022,8,25,3328,13,322336177.0,39,50,57,3,1.0,93,B,Minor
3723,ýýýabcdefu,Gayle,1,2021,8,13,7215,0,1007612429.0,170,12,575,18,0.0,122,E,Major
2301,Sacrifice,The Weeknd,1,2022,1,7,4440,0,326792833.0,81,77,133,0,0.0,122,G,Major
3227,Is There Someone Else?,The Weeknd,1,2022,1,7,2881,6,391251368.0,13,89,34,0,3.0,135,A,Minor
2323,Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,2235,0,349585590.0,65,7,70,16,6.0,109,F,Major
2306,Out of Time,The Weeknd,1,2022,1,7,3711,0,339659802.0,49,88,62,0,0.0,93,Unknown,Minor
2743,Do It To It,"Cherish, ACRAZE",2,2021,8,20,12403,0,674772936.0,183,63,465,0,11.0,125,B,Minor
3049,We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,2785,0,432719968.0,95,89,44,0,0.0,206,Unknown,Minor
2030,Pepas,Farruko,1,2021,6,24,14114,17,1309887447.0,252,109,965,20,0.0,130,G,Major
2767,How Do I Make You Love Me?,The Weeknd,1,2022,1,7,1915,0,119238316.0,7,47,15,0,0.0,121,G,Minor
2448,Gasoline,The Weeknd,1,2022,1,7,2297,0,116903579.0,11,29,14,0,0.0,123,F#,Minor
4310,Infinity,Jaymes Young,1,2017,6,23,4375,0,888046992.0,24,0,396,0,0.0,122,B,Minor
3581,Less Than Zero,The Weeknd,1,2022,1,7,2800,0,200660871.0,18,77,61,0,1.0,143,Unknown,Major
3938,Take My Breath,The Weeknd,1,2021,8,6,2597,0,130655803.0,17,80,38,0,0.0,121,A#,Minor
3202,good 4 u,Olivia Rodrigo,1,2021,5,14,15563,6,1887039593.0,259,55,461,1,0.0,166,F#,Minor
4914,"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",3,2022,1,7,1420,0,88103848.0,7,18,7,0,0.0,135,C#,Major
2528,Best Friends,The Weeknd,1,2022,1,7,1292,0,101114984.0,3,18,14,0,0.0,87,E,Minor
4595,Kiss Me More (feat. SZA),"SZA, Doja Cat",2,2021,4,9,15867,0,1575467011.0,382,65,497,0,12.0,111,G#,Major
2737,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2,2022,1,7,1178,0,91656026.0,9,10,9,0,0.0,110,D,Major
3330,Need To Know,Doja Cat,1,2021,6,11,6672,0,1042568408.0,125,36,150,0,0.0,130,C#,Major
2833,MONTERO (Call Me By Your Name),Lil Nas X,1,2020,9,18,12329,0,1735441776.0,275,19,738,0,0.0,179,G#,Minor
3959,love nwantiti (ah ah ah),Ckay,1,2019,7,26,5669,2,726837877.0,74,0,262,14,0.0,93,F,Minor
3556,Dawn FM,The Weeknd,1,2022,1,7,811,0,53933526.0,1,8,6,0,0.0,78,A,Minor
2831,Surface Pressure,Jessica Darrow,1,2021,11,19,1756,0,267758538.0,38,48,20,0,0.0,180,D,Major
3254,Starry Eyes,The Weeknd,1,2022,1,7,1014,0,74601456.0,1,17,11,0,0.0,86,A,Minor
4273,THATS WHAT I WANT,Lil Nas X,1,2021,9,17,7963,0,920797189.0,173,7,298,0,4.0,88,C#,Minor
3092,One Right Now (with The Weeknd),"The Weeknd, Post Malone",2,2021,11,5,4771,0,539595276.0,68,18,75,0,1.0,97,C#,Major
3738,Beggin,Mï¿½ï¿½ne,1,2017,12,8,8559,0,1367810478.0,183,64,964,9,75.0,134,B,Minor
3979,Mon Amour - Remix,"Aitana, zzoilo",2,2020,9,21,3221,2,578207856.0,67,13,139,0,40.0,116,D,Major
4320,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",3,2021,10,5,3423,26,775542072.0,61,65,53,6,0.0,170,E,Minor
4772,MONEY,Lisa,1,2021,9,10,2566,13,863625566.0,44,109,131,0,0.0,140,C#,Minor
3660,The Motto,"Tiï¿½ï¿½sto, Ava",2,2021,11,4,9151,6,656013912.0,240,107,268,0,5.0,118,G,Minor
4132,Happier Than Ever,Billie Eilish,1,2021,7,30,8476,0,1056760045.0,138,133,283,0,0.0,65,Unknown,Major
4870,Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",2,2021,10,22,7495,17,611994237.0,114,172,284,2,0.0,120,Unknown,Minor
3114,traitor,"Juan Cruz Toledo, Huilen Toledo",2,2021,5,21,5257,6,1230855859.0,85,43,134,0,0.0,176,D#,Major
2175,Toxic,BoyWithUke,1,2021,9,10,1795,0,582981380.0,34,23,118,0,0.0,180,G#,Minor
2555,drivers license,Olivia Rodrigo,1,2021,1,8,12685,3,1858144199.0,185,61,485,0,0.0,144,A#,Major
3380,Malvadï¿½ï¿,"Xamï¿½ï¿½, Gustah, Neo B",3,2021,11,30,648,1,240684449.0,14,3,81,0,0.0,133,F#,Minor
2367,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,2021,11,12,4635,5,583687007.0,50,49,30,1,2.0,93,Unknown,Major
3687,Donï¿½ï¿½ï¿½t Break My,The Weeknd,1,2022,1,7,1184,0,63803529.0,1,5,6,0,0.0,122,A#,Major
2176,Oh My God,Adele,1,2021,11,19,4431,0,466214729.0,105,7,199,0,0.0,88,C#,Major
3053,Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",4,2022,1,5,759,3,236940480.0,32,0,12,0,0.0,170,F,Minor
2029,A Tale By Quincy,The Weeknd,1,2022,1,7,733,0,41924466.0,0,2,2,0,0.0,94,F,Minor
4790,I AM WOMAN,Emmy Meli,1,2021,11,18,2795,0,225259194.0,45,0,107,0,0.0,170,A#,Major
4388,Medallo,"Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",3,2021,10,27,2780,2,393230256.0,54,21,57,1,0.0,90,E,Minor
4301,It'll Be Okay,Shawn Mendes,1,2021,12,1,1950,0,287201015.0,56,8,104,0,10.0,78,G,Major
3505,Softcore,The Neighbourhood,1,2018,3,9,3947,12,599770206.0,33,102,93,0,30.0,94,D,Major
3700,Super Gremlin,Kodak Black,1,2021,10,30,2551,0,342779426.0,52,15,35,0,1.0,73,D,Major
3727,Volvï¿,"Aventura, Bad Bunny",2,2021,8,3,5375,10,673801126.0,138,24,133,0,1.0,176,C#,Major
2613,Todo De Ti,Rauw Alejandro,1,2020,11,2,11975,8,1168642797.0,188,75,268,6,16.0,128,D#,Minor
4477,Love Nwantiti - Remix,"Ckay, AX'EL, Dj Yo!",3,2019,8,30,2696,0,540539717.0,42,2,57,0,0.0,120,G#,Major
4431,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021,11,5,4963,0,383550148.0,63,40,76,0,0.0,82,D,Major
3537,Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",3,2020,3,13,6734,0,530511203.0,47,14,90,0,1.0,95,D,Major
4082,Every Angel is Terrifying,The Weeknd,1,2022,1,7,715,0,37307967.0,0,1,2,0,0.0,118,Unknown,Major
4074,Tacones Rojos,Sebastian Yatra,1,2021,10,22,3047,9,510876816.0,77,31,85,5,28.0,123,B,Minor
4442,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",3,2021,3,19,14140,0,1445941661.0,231,52,612,6,0.0,90,Unknown,Major
2645,Dakiti,"Bad Bunny, Jhay Cortez",2,2020,10,30,11215,21,1763363713.0,189,166,525,9,25.0,110,E,Minor
2649,"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago pzk",2,2021,12,29,1678,12,374191487.0,20,4,15,1,3.0,96,C#,Minor
2746,Lï¿½ï¿½ï¿,Stromae,1,2022,1,9,2035,0,108809090.0,41,122,394,0,2.0,88,D,Minor
3534,Nostï¿½ï¿½l,"Chris Brown, Rvssian, Rauw Alejandro",3,2021,9,8,2780,2,436695353.0,86,76,59,0,16.0,98,A,Minor
3886,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",3,2021,9,24,4091,0,421040617.0,105,2,73,13,1.0,110,Unknown,Minor
3644,Life Goes On,Oliver Tree,1,2020,7,17,2868,0,501541661.0,43,15,116,0,0.0,80,Unknown,Major
2801,Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",3,2021,9,16,3643,0,354065229.0,69,3,70,0,3.0,110,C#,Minor
3444,Butter,BTS,1,2021,5,21,4779,6,1143647827.0,180,135,223,0,5.0,110,G#,Major
2964,pushin P (feat. Young Thug),"Young Thug, Future, Gunna",3,2022,1,7,3517,0,311395144.0,54,28,43,0,0.0,78,C#,Minor
3340,You Right,"Doja Cat, The Weeknd",2,2021,6,24,5073,0,672656250.0,83,9,100,0,4.0,129,G#,Major
2776,deja vu,Olivia Rodrigo,1,2021,4,1,7545,4,1256880657.0,117,39,141,0,46.0,181,A,Major
3451,Dynamite,BTS,1,2020,8,21,8528,5,1692897992.0,239,163,583,0,0.0,114,F#,Minor
2155,TO THE MOON,Jnr Choi,1,2021,11,5,2979,0,245095641.0,44,0,159,0,0.0,144,D,Major
4008,Lost in the Fire,"The Weeknd, Gesaffelstein",2,2019,1,11,7731,2,686734357.0,110,145,447,0,46.0,101,D,Major
3807,Salimo de Noche,"Trueno, Tiago pzk",2,2021,10,21,1057,0,261414174.0,17,5,21,0,0.0,84,D,Major
3641,Volando - Remix,"Sech, Bad Bunny, Mora",3,2021,7,8,3272,19,610045621.0,101,34,70,1,2.0,154,F#,Major
2614,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021,3,5,14417,0,1115880852.0,237,123,569,0,10.0,148,F,Major
4774,Knife Talk (with 21 Savage ft. Project Pat),"Drake, Project Pat, 21 Savage",3,2021,9,3,5199,0,594482982.0,45,43,45,0,3.0,146,F,Minor
4178,Don't Be Shy,"Tiï¿½ï¿½sto, Kar",2,2021,8,1,6026,0,566954746.0,171,51,187,1,21.0,120,B,Minor
3166,LA FAMA (with The Weeknd),"The Weeknd, ROSALï¿½",2,2021,11,11,4640,3,374706940.0,81,93,507,6,4.0,136,Unknown,Minor
2766,The Family Madrigal,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",3,2021,11,19,1150,0,184937148.0,20,38,12,0,0.0,141,C#,Major
2273,Phantom Regret by Jim,The Weeknd,1,2022,1,7,768,0,31959571.0,1,1,3,0,0.0,108,A,Minor
2086,Dos Oruguitas,Sebastian Yatra,1,2021,11,19,925,0,167076418.0,24,47,74,0,0.0,94,Unknown,Major
2300,Freaks,Surf Curse,1,2015,5,10,3006,3,824420218.0,23,21,121,0,13.0,180,A,Major
4228,Acapulco,Jason Derulo,1,2021,9,1,3098,0,363467642.0,111,5,182,1,0.0,122,A#,Major
3632,Daddy Issues,The Neighbourhood,1,2015,10,30,9771,4,1127468248.0,42,70,384,0,3.0,85,A#,Major
2696,thought i was playing,"21 Savage, Gunna",2,2022,1,7,807,0,60680939.0,3,0,5,0,0.0,148,C#,Major
3959,ELEVEN,IVE,1,2021,12,1,521,1,247737946.0,17,89,11,0,0.0,120,A,Major
4356,Mood (feat. Iann Dior),"24kgoldn, Iann Dior",2,2020,7,24,12854,0,1699402402.0,237,27,636,0,0.0,91,G,Minor
3215,What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",2,2021,11,19,802,0,154797871.0,13,27,8,0,0.0,120,E,Major
2457,DANCE CRIP,Trueno,1,2021,11,17,731,0,198883004.0,14,14,24,0,4.0,106,Unknown,Major
4938,Miserable Man,David Kushner,1,2022,1,7,788,0,124407432.0,13,0,32,1,0.0,110,A#,Major
3044,happier,Olivia Rodrigo,1,2021,5,21,3069,4,850608354.0,25,46,105,0,45.0,169,F#,Major
2719,Praise God,Kanye West,1,2021,8,29,4651,0,376333030.0,24,6,105,0,0.0,118,C#,Major
3229,Get Into It (Yuh),Doja Cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0.0,92,G#,Minor
3762,Before You Go,Lewis Capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25.0,112,D#,Major
4914,Sky,Playboi Carti,1,2020,12,25,3297,3,506778838.0,25,3,52,0,1.0,140,D,Major
2694,Rolling in the Deep,Adele,1,2010,11,29,35684,6,1472799873.0,195,125,6280,2,78.0,105,G#,Major
4273,Sobrio,Maluma,1,2021,7,8,3506,10,513643924.0,103,76,100,1,1.0,178,F,Major
2497,Peru,"Ed Sheeran, Fireboy DML",2,2021,12,23,2999,0,261286503.0,60,17,154,0,22.0,108,G,Minor
2314,favorite crime,Olivia Rodrigo,1,2021,5,21,3681,0,783706581.0,20,21,99,0,7.0,173,A,Major
3698,Thunder,"Prezioso, Gabry Ponte, LUM!X",3,2021,5,7,4846,10,422691058.0,54,16,259,0,13.0,101,C#,Major
2444,The Business,Tiï¿½ï¿,1,2020,1,1,14311,0,1062345656.0,255,32,582,0,14.0,120,G#,Minor
3279,positions,Ariana Grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2.0,144,Unknown,Major
3762,I WANNA BE YOUR SLAVE,Mï¿½ï¿½ne,1,2021,3,19,4873,0,851070493.0,65,88,434,3,13.0,133,C#,Major
2350,Vai Lï¿½ï¿½ Em Casa ,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, George Henrique &",2,2021,10,22,772,0,263894529.0,7,3,89,0,0.0,158,G#,Minor
3513,The Feels,TWICE,1,2021,10,1,1150,0,345903614.0,20,99,44,0,2.0,120,A,Major
2561,HEARTBREAK ANNIVERSARY,Giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37.0,129,Unknown,Major
3815,No Lie,"Sean Paul, Dua Lipa",2,2016,11,18,7370,0,956865266.0,92,127,1219,0,62.0,102,G,Major
3388,OUT OUT (feat. Charli XCX & Saweetie),"Charli XCX, Jax Jones, Joel Corry, Saweetie",4,2021,8,13,6890,0,427486004.0,122,11,201,0,1.0,124,G#,Minor
4304,Pope Is a Rockstar,SALES,1,2016,4,20,1966,0,156658366.0,4,2,50,0,0.0,90,E,Minor
4550,2055,Sleepy hallow,1,2021,4,14,2226,0,624515457.0,29,0,44,0,0.0,161,F#,Minor
4072,Bored,Billie Eilish,1,2017,3,30,4204,0,777765388.0,39,45,250,0,0.0,120,G,Major
3938,Happier Than Ever - Edit,Billie Eilish,1,2021,7,28,1959,0,412795151.0,19,0,38,0,0.0,81,Unknown,Major
2663,Astronaut In The Ocean,Masked Wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7.0,150,E,Minor
4354,Ley Seca,"Anuel Aa, Jhay Cortez",2,2021,9,2,2012,0,355219175.0,101,12,38,0,0.0,105,G#,Major
2328,Every Summertime,NIKI,1,2021,8,10,1211,2,290228626.0,30,2,5,0,6.0,79,F#,Major
2234,Talking To The Moon,Bruno Mars,1,2010,10,4,7109,2,1062956628.0,5,0,862,0,0.0,146,C#,Minor
3714,you broke me first,Tate McRae,1,2020,4,17,6638,0,1180094974.0,167,19,318,0,1.0,124,E,Major
4518,The Nights,Avicii,1,2014,1,1,17354,8,1456081449.0,92,122,1282,0,55.0,126,F#,Major
4989,Take My Breath,The Weeknd,1,2021,8,6,6392,0,432702334.0,174,73,344,0,0.0,121,G#,Major
2866,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",3,2021,9,3,5481,0,489945871.0,144,30,86,0,0.0,136,B,Minor
2433,Cï¿½ï¿½,Rauw Alejandro,1,2021,6,25,2636,3,465959382.0,36,82,39,0,5.0,102,A,Minor
4473,Enemy - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, Arcane",3,2021,10,27,824,0,1223481149.0,8,8,8,2,0.0,77,G,Major
2417,Dance Monkey,Tones and I,1,2019,5,10,24529,0,2864791672.0,533,167,3595,6,0.0,98,F#,Minor
2216,Lucid Dreams,Juice WRLD,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5.0,84,B,Minor
3028,Quï¿½ï¿½ Mï¿½ï¿,"J Balvin, Maria Becerra",2,2021,1,28,8087,0,720825549.0,92,34,131,0,0.0,102,G#,Major
2954,All of Me,John Legend,1,2013,8,1,27221,0,2086124197.0,308,118,4534,2,77.0,120,G#,Major
2250,Smells Like Teen Spirit - Remastered 2021,Nirvana,1,1991,9,10,49991,9,1690192927.0,265,121,12367,4,160.0,117,C#,Major
4649,Arcade,Duncan Laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,0.0,72,A,Minor
2215,Fair Trade (with Travis Scott),"Drake, Travis Scott",2,2021,9,3,5403,6,593917618.0,118,116,96,0,3.0,168,C#,Major
3366,Bar,"Tini, L-Gante",2,2021,11,11,755,4,200972675.0,22,3,0,0,0.0,94,C#,Major
4035,The Rumbling (TV Size),SiM,1,2022,1,10,254,0,71014967.0,0,4,23,0,0.0,145,G#,Major
2912,family ties (with Kendrick Lamar),"Kendrick Lamar, Baby Keem",2,2021,8,27,6308,5,560222750.0,114,15,63,0,2.0,134,C#,Major
2694,Mr. Brightside,The Killers,1,2003,9,23,51979,15,1806617704.0,306,99,5063,2,120.0,148,C#,Major
4657,Blessed-Cursed,ENHYPEN,1,2022,1,10,246,0,77337771.0,2,12,10,0,0.0,127,E,Minor
4281,AM Remix,"J Balvin, Nio Garcia, Bad Bunny",3,2021,6,24,6556,0,528544703.0,93,5,67,1,0.0,172,F#,Minor
